86,,,The Open University,0,1742,11261,84,13087,,0,2718,1040,56,3814,,253,8262,861,40,9416,,253,12722,13162,180,26317,,3910,45777,42813,408,92908,,157,1749,6861,0,8767,,0,0,729,0,729,,4067,47526,50403,408,102404,,4320,60248,63565,588,128721,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,Oxford Brookes University,0,1657,1374,21,3052,,0,1296,627,100,2023,,199,374,395,2,970,,199,3327,2396,123,6045,,385,4471,2360,228,7444,,22,632,1124,2,1780,,34,1696,1484,52,3266,,441,6799,4968,282,12490,,640,10126,7364,405,18535,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,The University of Oxford,0,12220,9211,123,21554,,0,3145,991,400,4536,,0,5361,5102,85,10548,,0,20726,15304,608,36638,,0,13587,15158,235,28980,,0,464,5238,14,5716,,0,2539,4121,60,6720,,0,16590,24517,309,41416,,0,37316,39821,917,78054,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,The University of Plymouth,383,2039,1752,0,4174,,250,1200,2694,52,4196,,411,904,225,502,2042,,1044,4143,4671,554,10412,,1916,3393,3174,347,8830,,106,237,204,15,562,,311,1804,1042,18,3175,,2333,5434,4420,380,12567,,3377,9577,9091,934,22979,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,The University of Portsmouth,378,1241,1217,144,2980,,1,1951,884,833,3669,,187,185,645,22,1039,,566,3377,2746,999,7688,,709,4047,1658,325,6739,,0,0,0,0,0,,376,697,769,22,1864,,1085,4744,2427,347,8603,,1651,8121,5173,1346,16291,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,Queen Mary and Westfield College,0,1657,1270,0,2927,,0,1357,93,56,1506,,0,580,276,0,856,,0,3594,1639,56,5289,,0,5460,4803,58,10321,,0,1017,1521,0,2538,,0,594,941,0,1535,,0,7071,7265,58,14394,,0,10665,8904,114,19683,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,Ravensbourne College of Design and Communication,0,132,72,0,204,,0,134,236,0,370,,0,0,0,0,0,,0,266,308,0,574,,100,432,699,0,1231,,0,122,178,0,300,,0,26,92,0,118,,100,580,969,0,1649,,100,846,1277,0,2223,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,The University of Reading,876,1032,1314,0,3222,,1308,532,940,468,3248,,185,89,52,0,326,,2369,1653,2306,468,6796,,4101,2168,3338,44,9651,,1,64,719,0,784,,33,250,887,0,1170,,4135,2482,4944,44,11605,,6504,4135,7250,512,18401,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,"University of Surrey, Roehampton",0,2253,500,75,2828,,0,0,193,187,380,,0,475,0,0,475,,0,2728,693,262,3683,,0,2626,4426,36,7088,,0,0,0,0,0,,0,1401,445,27,1873,,0,4027,4871,63,8961,,0,6755,5564,325,12644,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,Rose Bruford College,62,0,39,0,101,,0,0,0,0,0,,0,0,0,0,0,,62,0,39,0,101,,705,0,350,129,1184,,0,0,0,0,0,,0,0,0,0,0,,705,0,350,129,1184,,767,0,389,129,1285,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,Royal Academy of Music,0,140,54,9,203,,0,0,126,0,126,,0,0,0,0,0,,0,140,180,9,329,,0,735,536,0,1271,,0,333,1268,0,1601,,0,41,53,0,94,,0,1109,1857,0,2966,,0,1249,2037,9,3295,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,Royal College of Art,0,281,109,0,390,,0,214,214,112,540,,147,146,88,0,381,,147,641,411,112,1311,,0,1279,515,0,1794,,0,437,3422,0,3859,,0,96,147,0,243,,0,1812,4084,0,5896,,147,2453,4495,112,7207,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,Royal College of Music,0,0,0,0,0,,0,0,0,0,0,,84,33,0,0,117,,84,33,0,0,117,,0,258,182,0,440,,0,0,0,0,0,,0,0,0,0,0,,0,258,182,0,440,,84,291,182,0,557,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,Royal Holloway and Bedford New College,0,1059,945,21,2025,,0,585,337,28,950,,0,133,82,80,295,,0,1777,1364,129,3270,,5,3270,1840,18,5133,,67,207,1779,0,2053,,7,884,1051,53,1995,,79,4361,4670,71,9181,,79,6138,6034,200,12451,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,Royal Northern College of Music,0,164,38,0,202,,0,0,0,0,0,,0,84,0,0,84,,0,248,38,0,286,,0,1203,305,157,1665,,0,0,110,0,110,,0,0,50,0,50,,0,1203,465,157,1825,,0,1451,503,157,2111,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,The Royal Veterinary College,0,174,191,11,376,,0,389,428,133,950,,0,528,119,8,655,,0,1091,738,152,1981,,0,1332,945,33,2310,,0,0,0,0,0,,0,0,43,0,43,,0,1332,988,33,2353,,0,2423,1726,185,4334,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,St George's Hospital Medical School,0,593,450,0,1043,,0,554,75,76,705,,0,858,-758,2,102,,0,2005,-233,78,1850,,0,2724,1024,32,3780,,0,16,508,0,524,,0,101,210,0,311,,0,2841,1742,32,4615,,0,4846,1509,110,6465,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,College of St Mark and St John,55,226,196,0,477,,0,140,221,0,361,,0,0,0,0,0,,55,366,417,0,838,,205,434,516,0,1155,,69,159,202,0,430,,92,256,382,0,730,,366,849,1100,0,2315,,421,1215,1517,0,3153,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,St Martin's College,0,734,565,0,1299,,0,303,58,0,361,,0,0,0,0,0,,0,1037,623,0,1660,,0,2491,1085,0,3576,,0,0,834,0,834,,0,435,335,0,770,,0,2926,2254,0,5180,,0,3963,2877,0,6840,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,St Mary's College,0,250,194,100,544,,0,300,125,103,528,,0,94,3,37,134,,0,644,322,240,1206,,0,821,537,2,1360,,84,268,303,18,673,,0,233,137,4,374,,84,1322,977,24,2407,,84,1966,1299,264,3613,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,The University of Salford,69,2740,2580,733,6122,,0,7,0,0,7,,195,327,443,16,981,,264,3074,3023,749,7110,,580,4652,2373,781,8386,,72,518,960,44,1594,,72,1143,2500,74,3789,,724,6313,5833,899,13769,,988,9387,8856,1648,20879,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,The School of Oriental and African Studies,0,1484,997,73,2554,,0,726,398,250,1374,,151,198,166,0,515,,151,2408,1561,323,4443,,106,2543,3880,53,6582,,0,116,324,0,440,,0,130,95,0,225,,106,2789,4299,53,7247,,257,5197,5860,376,11690,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,The School of Pharmacy,0,245,200,17,462,,0,0,0,0,0,,0,0,0,0,0,,0,245,200,17,462,,0,586,196,0,782,,0,0,507,0,507,,0,63,21,0,84,,0,649,724,0,1373,,0,894,924,17,1835,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,Sheffield Hallam University,346,2227,1623,412,4608,,42,2108,643,897,3690,,714,1018,507,0,2239,,1102,5353,2773,1309,10537,,223,6845,2481,212,9761,,0,49,1572,0,1621,,1043,2009,1245,33,4330,,1266,8903,5298,245,15712,,2368,14256,8071,1554,26249,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,The University of Sheffield,0,3901,3662,51,7614,,0,2382,1934,347,4663,,126,1442,1705,23,3296,,126,7725,7301,421,15573,,222,8889,3058,7,12176,,151,468,4064,0,4683,,521,1772,1327,0,3620,,894,11129,8449,7,20479,,1020,18854,15750,428,36052,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,South Bank University,69,1992,1374,61,3496,,0,957,514,23,1494,,1878,103,124,6,2111,,1947,3052,2012,90,7101,,3911,4093,6981,310,15295,,0,840,573,25,1438,,0,1068,1297,34,2399,,3911,6001,8851,369,19132,,5858,9053,10863,459,26233,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,Southampton Institute,0,1018,796,14,1828,,0,1215,842,710,2767,,0,92,197,0,289,,0,2325,1835,724,4884,,244,3759,1622,131,5756,,7,469,465,6,947,,32,1548,708,11,2299,,283,5776,2795,148,9002,,283,8101,4630,872,13886,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,The University of Southampton,39,2596,2445,16,5096,,0,2054,3260,306,5620,,157,674,147,0,978,,196,5324,5852,322,11694,,11,6463,5069,18,11561,,20,254,8251,0,8525,,8,1710,1457,0,3175,,39,8427,14777,18,23261,,235,13751,20629,340,34955,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,Staffordshire University,275,1810,1391,326,3802,,91,1457,1066,915,3529,,43,297,185,0,525,,409,3564,2642,1241,7856,,210,2859,2026,142,5237,,77,1033,1143,0,2253,,5,1529,847,0,2381,,292,5421,4016,142,9871,,701,8985,6658,1383,17727,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,The University of Sunderland,0,1492,1496,213,3201,,0,314,205,149,668,,0,626,72,40,738,,0,2432,1773,402,4607,,0,3846,1662,537,6045,,0,1362,3537,22,4921,,0,897,919,12,1828,,0,6105,6118,571,12794,,0,8537,7891,973,17401,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,"The Surrey Institute of Art and Design, University College",0,686,915,0,1601,,0,307,433,0,740,,0,410,532,0,942,,0,1403,1880,0,3283,,0,890,438,0,1328,,0,0,0,0,0,,0,84,228,0,312,,0,974,666,0,1640,,0,2377,2546,0,4923,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,The University of Surrey,0,1281,1576,26,2883,,0,734,234,236,1204,,0,1208,30,14,1252,,0,3223,1840,276,5339,,0,4976,2673,219,7868,,0,604,1971,2,2577,,0,1074,1167,11,2252,,0,6654,5811,232,12697,,0,9877,7651,508,18036,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,The University of Sussex,0,1787,1733,35,3555,,0,1129,584,122,1835,,0,461,64,17,542,,0,3377,2381,174,5932,,0,4347,1448,14,5809,,0,422,2301,0,2723,,0,1197,902,17,2116,,0,5966,4651,31,10648,,0,9343,7032,205,16580,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,The University of Teesside,159,1371,1123,0,2653,,28,463,643,350,1484,,184,108,176,2,470,,371,1942,1942,352,4607,,176,4445,3167,163,7951,,0,37,210,0,247,,114,939,253,2,1308,,290,5421,3630,165,9506,,661,7363,5572,517,14113,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,Thames Valley University,148,1585,746,59,2538,,0,530,1133,573,2236,,32,134,34,0,200,,180,2249,1913,632,4974,,291,5774,5570,981,12616,,201,511,60,0,772,,14,30,0,0,44,,506,6315,5630,981,13432,,686,8564,7543,1613,18406,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,Trinity And All Saints College,152,118,187,20,477,,0,181,82,94,357,,0,0,0,0,0,,152,299,269,114,834,,355,642,489,87,1573,,0,174,381,0,555,,43,214,129,0,386,,398,1030,999,87,2514,,550,1329,1268,201,3348,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,Trinity College of Music,0,149,63,0,212,,0,0,68,0,68,,0,0,34,0,34,,0,149,165,0,314,,0,907,369,59,1335,,0,0,425,0,425,,0,0,58,0,58,,0,907,852,59,1818,,0,1056,1017,59,2132,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,University College London,217,4914,5864,80,11075,,93,3701,2373,741,6908,,635,1952,1091,14,3692,,945,10567,9328,835,21675,,2523,17554,6666,71,26814,,396,820,3773,0,4989,,128,460,2222,0,2810,,3047,18834,12661,71,34613,,3992,29401,21989,906,56288,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,The University of Warwick,0,1873,2281,0,4154,,0,2236,1912,185,4333,,137,675,662,0,1474,,137,4784,4855,185,9961,,0,5164,3347,216,8727,,0,209,1332,0,1541,,0,976,2886,0,3862,,0,6349,7565,216,14130,,137,11133,12420,401,24091,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,"University of the West of England, Bristol",737,1643,2145,290,4815,,-1,1874,1430,323,3626,,287,489,226,0,1002,,1023,4006,3801,613,9443,,991,4208,2073,189,7461,,0,0,5253,0,5253,,570,1520,1395,14,3499,,1561,5728,8721,203,16213,,2584,9734,12522,816,25656,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,The University of Westminster,0,1764,2276,99,4139,,0,678,702,206,1586,,0,0,0,2,2,,0,2442,2978,307,5727,,0,4716,2953,46,7715,,156,601,1715,0,2472,,0,1126,1138,0,2264,,156,6443,5806,46,12451,,156,8885,8784,353,18178,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,Wimbledon School of Art,0,156,448,0,604,,0,0,0,0,0,,0,48,0,0,48,,0,204,448,0,652,,0,793,179,0,972,,0,0,0,0,0,,0,0,0,0,0,,0,793,179,0,972,,0,997,627,0,1624,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,The University of Wolverhampton,899,1642,1960,120,4621,,0,1265,481,150,1896,,0,0,0,0,0,,899,2907,2441,270,6517,,653,6994,2029,41,9717,,0,0,1889,0,1889,,509,1462,1927,247,4145,,1162,8456,5845,288,15751,,2061,11363,8286,558,22268,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,University College Worcester,0,456,292,30,778,,48,384,91,144,667,,0,92,29,35,156,,48,932,412,209,1601,,410,1326,2009,78,3823,,70,108,89,2,269,,260,128,51,2,441,,740,1562,2149,82,4533,,788,2494,2561,291,6134,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,Writtle College,0,155,0,5,160,,0,228,0,44,272,,0,0,0,2,2,,0,383,0,51,434,,566,916,0,48,1530,,100,66,0,0,166,,0,109,0,0,109,,666,1091,0,48,1805,,666,1474,0,99,2239,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,York St John College(#2),0,290,333,11,634,,0,239,258,116,613,,0,0,0,0,0,,0,529,591,127,1247,,0,1420,4012,55,5487,,0,106,55,3,164,,0,899,435,3,1337,,0,2425,4502,61,6988,,0,2954,5093,188,8235,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,The University of York,742,794,1789,10,3335,,912,295,616,41,1864,,271,153,216,0,640,,1925,1242,2621,51,5839,,1728,1455,2617,89,5889,,171,81,1797,0,2049,,407,297,765,0,1469,,2306,1833,5179,89,9407,,4231,3075,7800,140,15246,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
