1,,Total UK,,332730,100979,74071,9002,516782,,40305,11059,6506,825,58695,,18506,14052,9521,711,42790,,28710,11607,7642,1186,49145,,230767,70061,74243,3239,378310,,74655,17596,20251,757,113259,,85934,22065,21730,1577,131306,,22415,9248,11603,1108,44374,,8887,4072,2936,214,16109,,193890,87556,70112,9610,361168,,72273,32053,30855,7462,142643,,68153,25147,20916,3756,117972,,28918,15138,12473,957,57486,,72541,26329,29586,3412,131868,,1053,306,284,95,1738,,75954,32319,34956,3469,146698,,16688,8082,6688,652,32110,,23841,12258,9251,2649,47999,,46559,17710,13102,1188,78559,,87976,35260,30859,4708,158803,,79784,36778,30422,3629,150613,,1848,563,803,249,3463,,71299,16352,19033,1123,107807,,91704,13331,15576,1808,122419,,61800,17572,18074,2526,99972,,19272,6402,7718,502,33894,,302363,78644,146296,4846,532149,,46624,12539,12996,795,72954,,305414,50219,64274,2211,422118,,43895,12885,12568,1536,70884,,104077,17315,19908,500,141800,,160917,22514,28558,1072,213061,,189240,62927,59937,7374,319478,,187377,46024,102518,2416,338335,,56357,9674,9201,297,75529,,26172,4773,4602,130,35677,,10847,2364,3359,115,16685,,26063,6647,9252,1148,43110,,98013,26868,33176,5033,163090,,30552,24266,34854,396,90068,,3444373,1021554,1120710,94283,5680920,,1
17,,,Buckinghamshire Chilterns University College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2264,468,2824,0,5556,,216,22,53,0,291,,320,40,60,0,420,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,331,16,23,0,370,,0,0,0,0,0,,0,0,0,0,0,,1400,234,264,0,1898,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,330,191,277,0,798,,630,134,195,0,959,,0,0,0,0,0,,94,19,21,0,134,,0,0,0,0,0,,254,159,174,0,587,,0,0,0,0,0,,2436,396,517,0,3349,,0,0,0,0,0,,390,48,76,0,514,,364,88,207,0,659,,0,0,0,0,0,,138,21,31,0,190,,2225,558,516,0,3299,,49,0,5,0,54,,177,14,24,0,215,,27,1,1,0,29,,0,0,0,0,0,,316,80,99,0,495,,0,0,0,0,0,,0,0,0,0,0,,11961,2489,5367,0,19817,,17
18,,,The University of Cambridge,11509,4049,5064,1033,21655,,0,0,0,0,0,,2203,1279,457,36,3975,,2337,1148,662,59,4206,,0,0,0,0,0,,0,0,0,0,0,,711,326,294,11,1342,,0,0,0,0,0,,937,404,537,29,1907,,5195,3311,1867,343,10716,,2956,1240,1412,508,6116,,4456,1508,1860,353,8177,,0,0,0,0,0,,2563,790,784,174,4311,,0,0,0,0,0,,6747,2892,1684,263,11586,,1106,366,328,37,1837,,1552,560,492,51,2655,,0,0,0,0,0,,798,55,163,7,1023,,0,0,0,0,0,,0,0,0,0,0,,1645,258,409,0,2312,,4493,694,919,1024,7130,,0,0,0,0,0,,0,0,0,0,0,,1679,599,1506,20,3804,,1208,336,360,0,1904,,7322,1099,1062,3,9486,,0,0,0,0,0,,6236,572,752,9,7569,,5385,506,762,32,6685,,592,53,94,0,739,,1702,536,1250,7,3495,,1917,9,34,0,1960,,679,6,6,0,691,,941,357,690,5,1993,,0,0,0,0,0,,798,55,163,7,1023,,1691,914,3935,38,6578,,79358,23922,27546,4049,134875,,18
19,,,The Institute of Cancer Research(#1),1322,321,180,133,1956,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,794,181,505,79,1559,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2701,802,3689,283,7475,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,4817,1304,4374,495,10990,,19
20,,,Canterbury Christ Church University College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,361,44,103,16,524,,3217,394,746,0,4357,,372,34,492,0,898,,1012,155,1253,156,2576,,0,0,0,0,0,,0,0,0,0,0,,209,86,49,3,347,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,495,30,19,14,558,,0,0,0,0,0,,743,36,54,0,833,,371,45,28,0,444,,313,16,16,0,345,,411,79,76,54,620,,978,159,698,2,1837,,564,0,24,0,588,,574,81,127,5,787,,3688,394,2291,3,6376,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,290,49,57,22,418,,0,0,0,0,0,,30,0,7,0,37,,13628,1602,6040,275,21545,,20
21,,,The University of Central England in Birmingham,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6473,1797,1404,82,9756,,340,94,74,4,512,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3816,828,1772,204,6620,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2782,664,636,132,4214,,0,0,0,0,0,,326,74,359,5,764,,0,0,0,0,0,,4700,846,1331,53,6930,,0,0,0,0,0,,2024,375,484,6,2889,,582,275,259,50,1166,,513,81,82,7,683,,0,0,0,0,0,,5984,2137,2046,493,10660,,1719,494,631,34,2878,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1492,235,239,21,1987,,0,0,0,0,0,,30751,7900,9317,1091,49059,,21
22,,,The University of Central Lancashire,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3998,1045,834,7,5884,,1822,696,717,3,3238,,836,361,183,7,1387,,0,0,0,0,0,,0,0,0,0,0,,684,617,1583,29,2913,,0,0,0,0,0,,484,278,160,4,926,,1036,335,102,60,1533,,956,461,464,55,1936,,0,0,0,0,0,,1288,596,1593,38,3515,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,446,263,269,16,994,,484,278,184,4,950,,799,179,130,4,1112,,383,147,890,2,1422,,3009,884,778,83,4754,,0,0,0,0,0,,1621,613,399,0,2633,,601,199,67,4,871,,1076,293,121,1,1491,,990,402,425,1,1818,,1808,698,662,7,3175,,464,180,570,0,1214,,381,79,54,0,514,,375,86,52,0,513,,0,0,0,0,0,,0,0,0,0,0,,815,188,995,1,1999,,0,0,0,0,0,,24356,8878,11232,326,44792,,22
23,,,Central School of Speech and Drama,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,30,4,86,1,121,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1255,299,511,18,2083,,142,18,47,6,213,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,32,94,42,3,171,,1459,415,686,28,2588,,23
24,,,Chester College of HE,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2140,448,658,36,3282,,333,47,39,6,425,,335,64,89,5,493,,0,0,0,0,0,,0,0,0,0,0,,608,159,261,13,1041,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,122,12,25,0,159,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,170,30,24,0,224,,247,53,72,11,383,,0,0,0,0,0,,408,39,91,8,546,,122,9,29,0,160,,0,0,0,0,0,,0,0,0,0,0,,320,14,53,5,392,,482,57,108,2,649,,519,69,104,0,692,,898,140,358,0,1396,,158,8,7,0,173,,0,0,0,0,0,,52,3,9,0,64,,458,93,304,26,881,,56,12,16,2,86,,0,0,0,0,0,,7428,1257,2247,114,11046,,24
25,,,University College Chichester,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,581,55,51,2,689,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,587,75,35,23,720,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,73,25,80,4,182,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,82,8,11,2,103,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,133,14,44,6,197,,59,12,12,0,83,,106,3,7,1,117,,556,17,27,0,600,,453,29,42,6,530,,729,115,160,23,1027,,2106,304,1182,69,3661,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,156,21,29,4,210,,0,0,0,0,0,,0,0,0,0,0,,5621,678,1680,140,8119,,25
26,,,City University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1651,668,626,161,3106,,6129,2052,2410,98,10689,,397,79,48,5,529,,828,166,101,11,1106,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,685,318,207,2,1212,,841,230,262,7,1340,,1043,385,462,81,1971,,0,0,0,0,0,,0,0,0,0,0,,1235,133,161,0,1529,,1167,378,171,9,1725,,0,0,0,0,0,,5835,2134,5341,375,13685,,0,0,0,0,0,,2353,356,218,0,2927,,686,87,431,0,1204,,0,0,0,0,0,,0,0,0,0,0,,413,97,158,0,668,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1122,477,84,18,1701,,870,555,578,176,2179,,25255,8115,11258,943,45571,,26
27,,,Coventry University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3496,513,599,65,4673,,883,165,195,21,1264,,964,174,266,22,1426,,0,0,0,0,0,,0,0,0,0,0,,1550,408,401,92,2451,,299,199,110,0,608,,0,0,0,0,0,,0,0,0,0,0,,484,169,64,11,728,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,25,12,6,0,43,,575,211,297,51,1134,,0,0,0,0,0,,5099,1805,1304,312,8520,,0,0,0,0,0,,565,129,113,3,810,,1436,211,153,75,1875,,0,0,0,0,0,,0,0,0,0,0,,2454,399,1296,41,4190,,461,174,31,0,666,,2434,378,310,45,3167,,250,0,90,60,400,,0,0,0,0,0,,0,0,0,0,0,,1567,775,479,219,3040,,214,0,10,0,224,,331,31,19,4,385,,323,27,16,4,370,,0,0,0,0,0,,0,0,0,0,0,,1770,367,343,122,2602,,207,0,190,0,397,,25387,6147,6292,1147,38973,,27
28,,,Cranfield University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,389,436,784,0,1609,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1889,922,512,0,3323,,0,0,0,0,0,,6360,3726,4317,0,14403,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6389,3356,4608,0,14353,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6516,4223,8318,0,19057,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,21543,12663,18539,0,52745,,28
29,,,Cumbria Institute of the Arts(#2),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1322,0,36,150,1508,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1322,0,36,150,1508,,29
30,,,Dartington College of Arts,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,854,156,132,0,1142,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,854,156,132,0,1142,,30
31,,,De Montfort University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3178,341,310,0,3829,,2373,399,405,0,3177,,0,0,0,0,0,,1701,997,352,0,3050,,0,0,0,0,0,,667,8,72,0,747,,1182,3,254,0,1439,,0,0,0,0,0,,2060,793,441,0,3294,,0,0,0,0,0,,0,0,0,0,0,,482,118,21,0,621,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2165,514,332,0,3011,,307,84,171,0,562,,0,0,0,0,0,,1270,4,-3,0,1271,,516,1,51,0,568,,1287,517,324,0,2128,,0,0,0,0,0,,5100,631,900,0,6631,,90,0,0,0,90,,2797,229,581,0,3607,,865,2,66,0,933,,783,25,23,0,831,,1081,352,95,0,1528,,5485,1961,1318,0,8764,,2262,28,858,0,3148,,215,0,3,0,218,,144,0,5,0,149,,0,0,0,0,0,,818,12,788,0,1618,,2130,538,845,0,3513,,0,0,0,0,0,,38958,7557,8212,0,54727,,31
32,,,University of Derby,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1332,151,331,35,1849,,578,74,70,14,736,,377,71,62,10,520,,295,25,64,8,392,,0,0,0,0,0,,419,145,113,21,698,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,721,241,129,40,1131,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,647,181,77,52,957,,820,260,102,64,1246,,0,0,0,0,0,,352,38,76,38,504,,368,125,106,29,628,,0,0,0,0,0,,562,157,164,4,887,,3010,372,764,44,4190,,448,128,104,25,705,,1657,212,181,32,2082,,312,82,50,7,451,,0,0,0,0,0,,1566,366,336,28,2296,,2037,513,468,46,3064,,1023,185,657,23,1888,,426,26,36,7,495,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,988,210,169,90,1457,,297,95,183,5,580,,18235,3657,4242,622,26756,,32
33,,,University of Durham,141,11,11,0,163,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,500,62,55,0,617,,1043,161,122,4,1330,,0,0,0,0,0,,0,0,0,0,0,,2524,654,662,145,3985,,1626,580,556,289,3051,,1892,595,638,119,3244,,0,0,0,0,0,,1061,139,230,34,1464,,0,0,0,0,0,,1446,610,363,225,2644,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1734,51,103,8,1896,,205,15,40,0,260,,0,0,0,0,0,,2694,573,2369,36,5672,,1541,386,327,32,2286,,2936,248,395,6,3585,,0,0,0,0,0,,1275,47,86,0,1408,,2454,112,134,0,2700,,386,60,71,0,517,,2121,380,850,15,3366,,1409,64,149,0,1622,,1331,79,185,0,1595,,909,99,117,2,1127,,245,18,81,0,344,,681,75,81,15,852,,266,73,89,0,428,,30420,5092,7714,930,44156,,33
34,,,The University of East Anglia,82,18,33,3,136,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3014,760,913,90,4777,,1098,372,539,44,2053,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1511,895,1205,137,3748,,1100,367,200,181,1848,,0,0,0,15,15,,0,0,165,0,165,,2356,926,824,178,4284,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,492,139,108,54,793,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,761,103,35,17,916,,0,0,0,0,0,,0,0,0,0,0,,866,140,368,21,1395,,945,423,685,40,2093,,2180,320,234,36,2770,,0,0,0,0,0,,1488,324,273,32,2117,,2008,614,778,63,3463,,453,93,92,21,659,,1015,575,660,57,2307,,450,135,44,22,651,,200,60,19,3,282,,0,0,0,0,0,,0,0,0,0,0,,914,257,200,101,1472,,65,194,176,2,437,,20998,6715,7551,1117,36381,,34
35,,,The University of East London,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1334,220,169,0,1723,,420,56,65,10,551,,2021,457,253,7,2738,,0,0,0,0,0,,0,0,0,0,0,,1043,551,162,19,1775,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,539,184,57,4,784,,0,0,0,0,0,,883,375,229,0,1487,,0,0,0,0,0,,0,0,4,0,4,,1020,307,131,26,1484,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,796,150,145,0,1091,,59,21,6,9,95,,2713,168,96,0,2977,,0,0,0,0,0,,1382,611,599,12,2604,,0,0,0,0,0,,3586,402,2050,11,6049,,1534,341,268,5,2148,,0,0,0,0,0,,0,0,0,0,0,,1360,441,223,1,2025,,1040,116,466,0,1622,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,19730,4400,4923,104,29157,,35
36,,,Edge Hill College of Higher Education,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2758,489,552,28,3827,,757,76,-11,9,831,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,231,152,69,45,497,,65,16,6,16,103,,70,16,6,17,109,,0,0,0,0,0,,143,17,12,2,174,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,78,0,2,0,80,,202,8,10,2,222,,201,13,14,4,232,,0,0,0,0,0,,563,106,74,12,755,,277,17,13,2,309,,0,0,0,0,0,,279,7,17,4,307,,682,61,5,10,758,,450,16,-7,5,464,,366,80,50,4,500,,1857,297,1120,53,3327,,82,8,1,0,91,,0,0,0,0,0,,0,0,0,0,0,,431,21,42,7,501,,67,4,5,1,77,,0,1303,1612,5,2920,,9559,2707,3592,226,16084,,36
37,,,The University of Essex,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,451,78,75,0,604,,813,114,188,0,1115,,0,0,0,0,0,,0,0,0,0,0,,1808,661,792,11,3272,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1362,429,398,0,2189,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,465,36,46,0,547,,0,0,0,0,0,,0,0,0,0,0,,892,68,158,0,1118,,0,0,0,0,0,,5826,489,779,0,7094,,0,0,0,0,0,,1625,126,110,0,1861,,2350,155,295,0,2800,,435,265,288,0,988,,0,0,0,0,0,,357,26,27,0,410,,119,9,9,0,137,,0,0,0,0,0,,0,0,0,0,0,,1490,269,354,0,2113,,173,35,80,0,288,,18166,2760,3599,11,24536,,37
38,,,The University of Exeter,842,221,502,14,1579,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,275,90,189,6,560,,977,188,266,0,1431,,0,0,0,0,0,,0,0,0,0,0,,967,397,400,0,1764,,944,313,341,35,1633,,815,339,313,4,1471,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1135,621,620,10,2386,,0,0,0,0,0,,843,378,517,3,1741,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,973,141,252,0,1366,,0,0,0,0,0,,0,0,0,0,0,,1998,309,827,0,3134,,959,235,232,11,1437,,2645,309,590,0,3544,,0,0,0,0,0,,60,119,373,0,552,,2760,295,763,0,3818,,806,57,182,0,1045,,2266,698,2222,0,5186,,1292,122,411,6,1831,,431,41,137,2,611,,156,38,71,2,267,,154,50,365,3,572,,367,194,191,3,755,,384,235,334,0,953,,22049,5390,10098,99,37636,,38
39,,,Falmouth College of Arts,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,591,56,39,95,781,,105,15,4,0,124,,155,11,3,6,175,,1382,278,233,123,2016,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2233,360,279,224,3096,,39
40,,,University of Gloucestershire(#2),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,259,125,124,60,568,,279,87,13,41,420,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,105,41,30,12,188,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,548,155,230,49,982,,0,0,0,0,0,,311,101,39,56,507,,206,48,18,44,316,,1873,567,372,327,3139,,527,180,152,66,925,,150,46,7,22,225,,690,266,122,122,1200,,201,38,65,10,314,,948,252,167,117,1484,,750,364,218,115,1447,,1017,366,880,157,2420,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,973,269,113,190,1545,,559,137,58,98,852,,52,73,30,6,161,,9448,3115,2638,1492,16693,,40
41,,,Goldsmiths College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,971,297,142,0,1410,,1227,267,254,20,1768,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,205,29,26,5,265,,0,0,0,0,0,,0,0,0,0,0,,111,58,35,0,204,,0,0,0,0,0,,2340,265,253,0,2858,,1082,384,213,96,1775,,1050,86,95,0,1231,,933,67,55,0,1055,,3369,975,855,117,5316,,1398,287,2667,4,4356,,531,72,29,0,632,,119,16,6,0,141,,0,0,0,0,0,,0,0,0,0,0,,396,56,51,9,512,,324,84,132,0,540,,14056,2943,4813,251,22063,,41
42,,,The University of Greenwich(#4),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2793,415,1014,0,4222,,0,0,0,0,0,,762,70,70,0,902,,0,0,0,0,0,,0,0,0,0,0,,972,328,958,0,2258,,793,264,453,0,1510,,0,0,0,0,0,,0,0,1,0,1,,1059,422,348,0,1829,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,367,65,105,0,537,,757,314,561,0,1632,,11,7,192,0,210,,0,0,0,0,0,,1895,313,850,0,3058,,537,130,319,0,986,,0,0,0,0,0,,0,0,0,0,0,,2717,370,1155,0,4242,,0,0,0,0,0,,1627,137,272,0,2036,,344,31,293,0,668,,339,25,155,0,519,,828,61,46,0,935,,0,0,0,0,0,,2713,1511,2543,0,6767,,377,28,21,0,426,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2248,1268,1668,0,5184,,0,0,0,0,0,,21139,5759,11024,0,37922,,42
43,,,Harper Adams University College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3149,551,1118,314,5132,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3149,551,1118,314,5132,,43
