,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
79,52.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   2.4 Service\Employees
80,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,3.0 Unknown
82,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,3.0 Unknown
83,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,3.0 Unknown
84,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,3.0 Unknown
85,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,3.0 Unknown
86,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,3.0 Unknown
88,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,3.0 Unknown
89,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,3.0 Unknown
90,109.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,9.9 TOTAL
91,26.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,9.9 TOTAL
92,50.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,9.9 TOTAL
93,1107.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,9.9 TOTAL
94,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,9.9 TOTAL
95,1292.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,9.9 TOTAL
96,636.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,9.9 TOTAL
97,656.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,9.9 TOTAL
98,0.0,0,2008,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,9.9 TOTAL
