,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
81,0.0,0,2003,Year,Cape Technikon,,WHITE,3.0 Unknown
82,0.0,0,2003,Year,Cape Technikon,,COLOURED,3.0 Unknown
83,0.0,0,2003,Year,Cape Technikon,,INDIAN,3.0 Unknown
84,0.0,0,2003,Year,Cape Technikon,,AFRICAN,3.0 Unknown
85,0.0,0,2003,Year,Cape Technikon,,ALL OTHER,3.0 Unknown
86,0.0,0,2003,Year,Cape Technikon,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2003,Year,Cape Technikon,MALE,,3.0 Unknown
88,0.0,0,2003,Year,Cape Technikon,FEMALE,,3.0 Unknown
89,0.0,0,2003,Year,Cape Technikon,UNKNOWN,,3.0 Unknown
90,476.0,0,2003,Year,Cape Technikon,,WHITE,9.9 TOTAL
91,319.0,0,2003,Year,Cape Technikon,,COLOURED,9.9 TOTAL
92,15.0,0,2003,Year,Cape Technikon,,INDIAN,9.9 TOTAL
93,65.0,0,2003,Year,Cape Technikon,,AFRICAN,9.9 TOTAL
94,0.0,0,2003,Year,Cape Technikon,,ALL OTHER,9.9 TOTAL
95,875.0,0,2003,Year,Cape Technikon,TOTAL,TOTAL,9.9 TOTAL
96,456.0,0,2003,Year,Cape Technikon,MALE,,9.9 TOTAL
97,419.0,0,2003,Year,Cape Technikon,FEMALE,,9.9 TOTAL
98,0.0,0,2003,Year,Cape Technikon,UNKNOWN,,9.9 TOTAL
