,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
31,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,   1.3 Specialist/Support Professionals
32,144.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,54.0,0,2007,Year,University of Stellenbosch,MALE,,   1.3 Specialist/Support Professionals
34,90.0,0,2007,Year,University of Stellenbosch,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,   1.3 Specialist/Support Professionals
36,681.0,0,2007,Year,University of Stellenbosch,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,698.0,0,2007,Year,University of Stellenbosch,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,5.0,0,2007,Year,University of Stellenbosch,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,58.0,0,2007,Year,University of Stellenbosch,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1442.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,619.0,0,2007,Year,University of Stellenbosch,MALE,,2.0 Non-Professional Staff    -Sub-total
43,823.0,0,2007,Year,University of Stellenbosch,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,130.0,0,2007,Year,University of Stellenbosch,,WHITE,   2.1 Technical Employees
46,116.0,0,2007,Year,University of Stellenbosch,,COLOURED,   2.1 Technical Employees
47,2.0,0,2007,Year,University of Stellenbosch,,INDIAN,   2.1 Technical Employees
48,9.0,0,2007,Year,University of Stellenbosch,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,   2.1 Technical Employees
50,257.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,   2.1 Technical Employees
51,178.0,0,2007,Year,University of Stellenbosch,MALE,,   2.1 Technical Employees
52,79.0,0,2007,Year,University of Stellenbosch,FEMALE,,   2.1 Technical Employees
53,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,   2.1 Technical Employees
54,547.0,0,2007,Year,University of Stellenbosch,,WHITE,   2.2 Non-professional Administrative Employees
55,305.0,0,2007,Year,University of Stellenbosch,,COLOURED,   2.2 Non-professional Administrative Employees
56,3.0,0,2007,Year,University of Stellenbosch,,INDIAN,   2.2 Non-professional Administrative Employees
57,13.0,0,2007,Year,University of Stellenbosch,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,868.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,221.0,0,2007,Year,University of Stellenbosch,MALE,,   2.2 Non-professional Administrative Employees
61,647.0,0,2007,Year,University of Stellenbosch,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,1.0,0,2007,Year,University of Stellenbosch,,WHITE,   2.3 Crafts/Trades Employees
64,10.0,0,2007,Year,University of Stellenbosch,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2007,Year,University of Stellenbosch,,INDIAN,   2.3 Crafts/Trades Employees
66,0.0,0,2007,Year,University of Stellenbosch,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,   2.3 Crafts/Trades Employees
68,11.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,11.0,0,2007,Year,University of Stellenbosch,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2007,Year,University of Stellenbosch,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,   2.3 Crafts/Trades Employees
72,3.0,0,2007,Year,University of Stellenbosch,,WHITE,   2.4 Service\Employees
73,267.0,0,2007,Year,University of Stellenbosch,,COLOURED,   2.4 Service\Employees
74,0.0,0,2007,Year,University of Stellenbosch,,INDIAN,   2.4 Service\Employees
75,36.0,0,2007,Year,University of Stellenbosch,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,   2.4 Service\Employees
77,306.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,   2.4 Service\Employees
78,209.0,0,2007,Year,University of Stellenbosch,MALE,,   2.4 Service\Employees
79,97.0,0,2007,Year,University of Stellenbosch,FEMALE,,   2.4 Service\Employees
80,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2007,Year,University of Stellenbosch,,WHITE,3.0 Unknown
82,0.0,0,2007,Year,University of Stellenbosch,,COLOURED,3.0 Unknown
83,0.0,0,2007,Year,University of Stellenbosch,,INDIAN,3.0 Unknown
84,0.0,0,2007,Year,University of Stellenbosch,,AFRICAN,3.0 Unknown
85,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,3.0 Unknown
86,0.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2007,Year,University of Stellenbosch,MALE,,3.0 Unknown
88,0.0,0,2007,Year,University of Stellenbosch,FEMALE,,3.0 Unknown
89,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,3.0 Unknown
90,1593.0,0,2007,Year,University of Stellenbosch,,WHITE,9.9 TOTAL
91,826.0,0,2007,Year,University of Stellenbosch,,COLOURED,9.9 TOTAL
92,21.0,0,2007,Year,University of Stellenbosch,,INDIAN,9.9 TOTAL
93,87.0,0,2007,Year,University of Stellenbosch,,AFRICAN,9.9 TOTAL
94,0.0,0,2007,Year,University of Stellenbosch,,ALL OTHER,9.9 TOTAL
95,2527.0,0,2007,Year,University of Stellenbosch,TOTAL,TOTAL,9.9 TOTAL
96,1244.0,0,2007,Year,University of Stellenbosch,MALE,,9.9 TOTAL
97,1283.0,0,2007,Year,University of Stellenbosch,FEMALE,,9.9 TOTAL
98,0.0,0,2007,Year,University of Stellenbosch,UNKNOWN,,9.9 TOTAL
