,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
74,0.0,0,2006,Year,Vaal University of Technology,,INDIAN,   2.4 Service\Employees
75,252.0,0,2006,Year,Vaal University of Technology,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,   2.4 Service\Employees
77,256.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,   2.4 Service\Employees
78,112.0,0,2006,Year,Vaal University of Technology,MALE,,   2.4 Service\Employees
79,144.0,0,2006,Year,Vaal University of Technology,FEMALE,,   2.4 Service\Employees
80,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2006,Year,Vaal University of Technology,,WHITE,3.0 Unknown
82,0.0,0,2006,Year,Vaal University of Technology,,COLOURED,3.0 Unknown
83,0.0,0,2006,Year,Vaal University of Technology,,INDIAN,3.0 Unknown
84,0.0,0,2006,Year,Vaal University of Technology,,AFRICAN,3.0 Unknown
85,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,3.0 Unknown
86,0.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2006,Year,Vaal University of Technology,MALE,,3.0 Unknown
88,0.0,0,2006,Year,Vaal University of Technology,FEMALE,,3.0 Unknown
89,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,3.0 Unknown
90,336.0,0,2006,Year,Vaal University of Technology,,WHITE,9.9 TOTAL
91,14.0,0,2006,Year,Vaal University of Technology,,COLOURED,9.9 TOTAL
92,30.0,0,2006,Year,Vaal University of Technology,,INDIAN,9.9 TOTAL
93,543.0,0,2006,Year,Vaal University of Technology,,AFRICAN,9.9 TOTAL
94,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,9.9 TOTAL
95,923.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,9.9 TOTAL
96,409.0,0,2006,Year,Vaal University of Technology,MALE,,9.9 TOTAL
97,514.0,0,2006,Year,Vaal University of Technology,FEMALE,,9.9 TOTAL
98,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,9.9 TOTAL
