,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
42,276.0,0,2001,Year,Potchefstroom University,MALE,,2.0 Non-Professional Staff    -Sub-total
43,530.0,0,2001,Year,Potchefstroom University,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,98.0,0,2001,Year,Potchefstroom University,,WHITE,   2.1 Technical Employees
46,1.0,0,2001,Year,Potchefstroom University,,COLOURED,   2.1 Technical Employees
47,0.0,0,2001,Year,Potchefstroom University,,INDIAN,   2.1 Technical Employees
48,5.0,0,2001,Year,Potchefstroom University,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,   2.1 Technical Employees
50,104.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,   2.1 Technical Employees
51,59.0,0,2001,Year,Potchefstroom University,MALE,,   2.1 Technical Employees
52,45.0,0,2001,Year,Potchefstroom University,FEMALE,,   2.1 Technical Employees
53,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,   2.1 Technical Employees
54,334.0,0,2001,Year,Potchefstroom University,,WHITE,   2.2 Non-professional Administrative Employees
55,6.0,0,2001,Year,Potchefstroom University,,COLOURED,   2.2 Non-professional Administrative Employees
56,2.0,0,2001,Year,Potchefstroom University,,INDIAN,   2.2 Non-professional Administrative Employees
57,12.0,0,2001,Year,Potchefstroom University,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,354.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,41.0,0,2001,Year,Potchefstroom University,MALE,,   2.2 Non-professional Administrative Employees
61,313.0,0,2001,Year,Potchefstroom University,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,19.0,0,2001,Year,Potchefstroom University,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2001,Year,Potchefstroom University,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2001,Year,Potchefstroom University,,INDIAN,   2.3 Crafts/Trades Employees
66,0.0,0,2001,Year,Potchefstroom University,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,   2.3 Crafts/Trades Employees
68,19.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,19.0,0,2001,Year,Potchefstroom University,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2001,Year,Potchefstroom University,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,   2.3 Crafts/Trades Employees
72,22.0,0,2001,Year,Potchefstroom University,,WHITE,   2.4 Service\Employees
73,10.0,0,2001,Year,Potchefstroom University,,COLOURED,   2.4 Service\Employees
74,0.0,0,2001,Year,Potchefstroom University,,INDIAN,   2.4 Service\Employees
75,297.0,0,2001,Year,Potchefstroom University,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,   2.4 Service\Employees
77,329.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,   2.4 Service\Employees
78,157.0,0,2001,Year,Potchefstroom University,MALE,,   2.4 Service\Employees
79,172.0,0,2001,Year,Potchefstroom University,FEMALE,,   2.4 Service\Employees
80,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2001,Year,Potchefstroom University,,WHITE,3.0 Unknown
82,0.0,0,2001,Year,Potchefstroom University,,COLOURED,3.0 Unknown
83,0.0,0,2001,Year,Potchefstroom University,,INDIAN,3.0 Unknown
84,0.0,0,2001,Year,Potchefstroom University,,AFRICAN,3.0 Unknown
85,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,3.0 Unknown
86,0.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2001,Year,Potchefstroom University,MALE,,3.0 Unknown
88,0.0,0,2001,Year,Potchefstroom University,FEMALE,,3.0 Unknown
89,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,3.0 Unknown
90,1079.0,0,2001,Year,Potchefstroom University,,WHITE,9.9 TOTAL
91,23.0,0,2001,Year,Potchefstroom University,,COLOURED,9.9 TOTAL
92,2.0,0,2001,Year,Potchefstroom University,,INDIAN,9.9 TOTAL
93,348.0,0,2001,Year,Potchefstroom University,,AFRICAN,9.9 TOTAL
94,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,9.9 TOTAL
95,1452.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,9.9 TOTAL
96,690.0,0,2001,Year,Potchefstroom University,MALE,,9.9 TOTAL
97,762.0,0,2001,Year,Potchefstroom University,FEMALE,,9.9 TOTAL
98,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,9.9 TOTAL
