,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
37,12.0,0,2006,Year,University of Fort Hare,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,2.0,0,2006,Year,University of Fort Hare,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,270.0,0,2006,Year,University of Fort Hare,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2006,Year,University of Fort Hare,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,320.0,0,2006,Year,University of Fort Hare,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,141.0,0,2006,Year,University of Fort Hare,MALE,,2.0 Non-Professional Staff    -Sub-total
43,179.0,0,2006,Year,University of Fort Hare,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2006,Year,University of Fort Hare,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,6.0,0,2006,Year,University of Fort Hare,,WHITE,   2.1 Technical Employees
46,0.0,0,2006,Year,University of Fort Hare,,COLOURED,   2.1 Technical Employees
47,0.0,0,2006,Year,University of Fort Hare,,INDIAN,   2.1 Technical Employees
48,34.0,0,2006,Year,University of Fort Hare,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2006,Year,University of Fort Hare,,ALL OTHER,   2.1 Technical Employees
50,40.0,0,2006,Year,University of Fort Hare,TOTAL,TOTAL,   2.1 Technical Employees
51,22.0,0,2006,Year,University of Fort Hare,MALE,,   2.1 Technical Employees
52,18.0,0,2006,Year,University of Fort Hare,FEMALE,,   2.1 Technical Employees
53,0.0,0,2006,Year,University of Fort Hare,UNKNOWN,,   2.1 Technical Employees
54,28.0,0,2006,Year,University of Fort Hare,,WHITE,   2.2 Non-professional Administrative Employees
55,12.0,0,2006,Year,University of Fort Hare,,COLOURED,   2.2 Non-professional Administrative Employees
56,2.0,0,2006,Year,University of Fort Hare,,INDIAN,   2.2 Non-professional Administrative Employees
57,190.0,0,2006,Year,University of Fort Hare,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2006,Year,University of Fort Hare,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,232.0,0,2006,Year,University of Fort Hare,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,75.0,0,2006,Year,University of Fort Hare,MALE,,   2.2 Non-professional Administrative Employees
61,157.0,0,2006,Year,University of Fort Hare,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2006,Year,University of Fort Hare,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,2.0,0,2006,Year,University of Fort Hare,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2006,Year,University of Fort Hare,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2006,Year,University of Fort Hare,,INDIAN,   2.3 Crafts/Trades Employees
66,15.0,0,2006,Year,University of Fort Hare,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2006,Year,University of Fort Hare,,ALL OTHER,   2.3 Crafts/Trades Employees
68,17.0,0,2006,Year,University of Fort Hare,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,16.0,0,2006,Year,University of Fort Hare,MALE,,   2.3 Crafts/Trades Employees
70,1.0,0,2006,Year,University of Fort Hare,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2006,Year,University of Fort Hare,UNKNOWN,,   2.3 Crafts/Trades Employees
72,0.0,0,2006,Year,University of Fort Hare,,WHITE,   2.4 Service\Employees
73,0.0,0,2006,Year,University of Fort Hare,,COLOURED,   2.4 Service\Employees
74,0.0,0,2006,Year,University of Fort Hare,,INDIAN,   2.4 Service\Employees
75,31.0,0,2006,Year,University of Fort Hare,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2006,Year,University of Fort Hare,,ALL OTHER,   2.4 Service\Employees
77,31.0,0,2006,Year,University of Fort Hare,TOTAL,TOTAL,   2.4 Service\Employees
78,28.0,0,2006,Year,University of Fort Hare,MALE,,   2.4 Service\Employees
79,3.0,0,2006,Year,University of Fort Hare,FEMALE,,   2.4 Service\Employees
80,0.0,0,2006,Year,University of Fort Hare,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2006,Year,University of Fort Hare,,WHITE,3.0 Unknown
82,0.0,0,2006,Year,University of Fort Hare,,COLOURED,3.0 Unknown
83,0.0,0,2006,Year,University of Fort Hare,,INDIAN,3.0 Unknown
84,0.0,0,2006,Year,University of Fort Hare,,AFRICAN,3.0 Unknown
85,0.0,0,2006,Year,University of Fort Hare,,ALL OTHER,3.0 Unknown
86,0.0,0,2006,Year,University of Fort Hare,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2006,Year,University of Fort Hare,MALE,,3.0 Unknown
88,0.0,0,2006,Year,University of Fort Hare,FEMALE,,3.0 Unknown
89,0.0,0,2006,Year,University of Fort Hare,UNKNOWN,,3.0 Unknown
90,165.0,0,2006,Year,University of Fort Hare,,WHITE,9.9 TOTAL
91,24.0,0,2006,Year,University of Fort Hare,,COLOURED,9.9 TOTAL
92,16.0,0,2006,Year,University of Fort Hare,,INDIAN,9.9 TOTAL
93,520.0,0,2006,Year,University of Fort Hare,,AFRICAN,9.9 TOTAL
94,0.0,0,2006,Year,University of Fort Hare,,ALL OTHER,9.9 TOTAL
95,725.0,0,2006,Year,University of Fort Hare,TOTAL,TOTAL,9.9 TOTAL
96,381.0,0,2006,Year,University of Fort Hare,MALE,,9.9 TOTAL
97,344.0,0,2006,Year,University of Fort Hare,FEMALE,,9.9 TOTAL
98,0.0,0,2006,Year,University of Fort Hare,UNKNOWN,,9.9 TOTAL
