,,,,51 Central Libraries & Information Services,,,,,,52 Central Computer & Computer Networks,,,,,,53 Other Academic Services,,,,,,Total Academic Services,,,,,,54a Central Administration & Services,,,,,,54b General Educational Expenditure,,,,,,55 Staff & Student Facilities,,,,,,Total Administration & Central Services,,,,,,Total Academic Services & Administration & Central Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,Total UK,,17007,261601,244486,14025,537119,,9836,179603,130943,35776,356158,,16715,103704,78537,3551,202507,,43558,544908,453966,53352,1095784,,65773,660378,461133,34189,1221473,,7371,66406,246931,687,321395,,11615,148968,133592,3296,297471,,84759,875752,841656,38172,1840339,,128317,1420660,1295622,91524,2936123,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Total England,,14894,212527,200985,8786,437192,,9173,146890,108941,29864,294868,,14636,80417,63198,2939,161190,,38703,439834,373124,41589,893250,,57278,543005,396379,27179,1023841,,6430,53095,201257,396,261178,,10543,121241,112441,2678,246903,,74251,717341,710077,30253,1531922,,112954,1157175,1083201,71842,2425172,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,Middlesex University,210,4039,1753,344,6346,,0,0,0,0,0,,312,6032,6725,515,13584,,522,10071,8478,859,19930,,98,6148,10526,519,17291,,0,0,0,0,0,,67,234,354,28,683,,165,6382,10880,547,17974,,687,16453,19358,1406,37904,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,The University of Newcastle-upon-Tyne,522,3436,3306,63,7327,,0,2225,2980,34,5239,,281,1707,371,47,2406,,803,7368,6657,144,14972,,80,7807,4810,234,12931,,0,2326,2475,0,4801,,77,2098,2052,5,4232,,157,12231,9337,239,21964,,960,19599,15994,383,36936,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,Newman College,0,198,116,0,314,,0,132,32,0,164,,0,0,0,0,0,,0,330,148,0,478,,0,851,296,57,1204,,0,82,244,0,326,,0,90,65,0,155,,0,1023,605,57,1685,,0,1353,753,57,2163,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,The University of North London,0,1466,809,0,2275,,0,2672,1618,0,4290,,71,864,1043,0,1978,,71,5002,3470,0,8543,,361,5854,3367,0,9582,,0,0,0,0,0,,59,1651,914,0,2624,,420,7505,4281,0,12206,,491,12507,7751,0,20749,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,University College Northampton,0,1026,838,96,1960,,0,672,211,289,1172,,19,74,163,8,264,,19,1772,1212,393,3396,,0,3475,1665,148,5288,,0,737,1890,37,2664,,0,788,316,28,1132,,0,5000,3871,213,9084,,19,6772,5083,606,12480,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,Northern School of Contemporary Dance,0,30,9,0,39,,0,11,63,44,118,,0,92,18,0,110,,0,133,90,44,267,,0,218,88,25,331,,0,0,84,0,84,,0,0,2,0,2,,0,218,174,25,417,,0,351,264,69,684,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,The University of Northumbria at Newcastle,0,3684,2410,286,6380,,115,3975,3000,333,7423,,0,0,0,0,0,,115,7659,5410,619,13803,,0,4885,5881,505,11271,,0,0,0,0,0,,143,2654,1875,219,4891,,143,7539,7756,724,16162,,258,15198,13166,1343,29965,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,Norwich School of Art and Design,42,110,68,0,220,,23,64,42,0,129,,38,58,102,0,198,,103,232,212,0,547,,0,694,521,179,1394,,47,47,35,0,129,,0,0,0,0,0,,47,741,556,179,1523,,150,973,768,179,2070,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,The Nottingham Trent University,573,2526,2160,19,5278,,496,3184,3301,2178,9159,,121,129,160,0,410,,1190,5839,5621,2197,14847,,0,3336,646,0,3982,,0,1400,871,0,2271,,0,1810,1612,0,3422,,0,6546,3129,0,9675,,1190,12385,8750,2197,24522,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,The University of Nottingham,115,3774,3574,0,7463,,33,4216,4012,358,8619,,232,1342,701,0,2275,,380,9332,8287,358,18357,,21,6715,3769,24,10529,,18,534,2743,0,3295,,5,3275,3603,44,6927,,44,10524,10115,68,20751,,424,19856,18402,426,39108,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,The Open University,0,2180,12125,84,14389,,0,3406,1076,22,4504,,157,9046,747,76,10026,,157,14632,13948,182,28919,,3250,52352,45639,501,101742,,362,1925,7482,49,9818,,0,0,768,0,768,,3612,54277,53889,550,112328,,3769,68909,67837,732,141247,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,Oxford Brookes University,0,1808,1236,11,3055,,14,1534,382,116,2046,,213,541,169,0,923,,227,3883,1787,127,6024,,617,3624,667,234,5142,,21,948,798,0,1767,,0,1616,1568,25,3209,,638,6188,3033,259,10118,,865,10071,4820,386,16142,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,The University of Oxford,0,12211,10856,151,23218,,0,3344,991,286,4621,,0,5695,2631,86,8412,,0,21250,14478,523,36251,,0,14412,13529,279,28220,,0,330,9730,0,10060,,0,2624,3759,0,6383,,0,17366,27018,279,44663,,0,38616,41496,802,80914,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,The University of Plymouth,280,1698,1474,3,3455,,401,1744,2149,104,4398,,647,1527,-190,568,2552,,1328,4969,3433,675,10405,,3630,3019,2352,112,9113,,16,26,916,0,958,,415,2054,1067,26,3562,,4061,5099,4335,138,13633,,5389,10068,7768,813,24038,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,The University of Portsmouth,377,1322,1261,57,3017,,1,2089,1003,699,3792,,275,294,946,13,1528,,653,3705,3210,769,8337,,968,4411,1781,261,7421,,0,0,0,0,0,,308,705,1046,11,2070,,1276,5116,2827,272,9491,,1929,8821,6037,1041,17828,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,Queen Mary and Westfield College,0,1831,1389,7,3227,,0,1308,571,51,1930,,0,857,400,5,1262,,0,3996,2360,63,6419,,0,4541,7527,266,12334,,0,785,409,0,1194,,0,517,750,0,1267,,0,5843,8686,266,14795,,0,9839,11046,329,21214,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,Ravensbourne College of Design and Communication,0,152,92,0,244,,0,327,267,0,594,,0,0,0,0,0,,0,479,359,0,838,,0,529,757,0,1286,,0,144,223,0,367,,0,31,102,0,133,,0,704,1082,0,1786,,0,1183,1441,0,2624,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,The University of Reading,854,1038,1376,0,3268,,1356,559,1009,453,3377,,212,86,49,0,347,,2422,1683,2434,453,6992,,4006,2175,2320,190,8691,,0,43,548,0,591,,39,785,1346,0,2170,,4045,3003,4214,190,11452,,6467,4686,6648,643,18444,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,"University of Surrey, Roehampton",0,2753,1189,70,4012,,0,0,242,111,353,,0,436,0,0,436,,0,3189,1431,181,4801,,0,2003,5048,25,7076,,0,0,0,0,0,,0,1922,938,36,2896,,0,3925,5986,61,9972,,0,7114,7417,242,14773,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,Rose Bruford College,0,61,29,0,90,,0,24,26,0,50,,0,0,0,0,0,,0,85,55,0,140,,0,745,454,102,1301,,0,0,115,0,115,,0,18,6,0,24,,0,763,575,102,1440,,0,848,630,102,1580,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,Royal Academy of Music,0,175,83,3,261,,0,0,0,0,0,,0,104,110,0,214,,0,279,193,3,475,,0,891,623,62,1576,,0,381,1447,0,1828,,0,38,55,0,93,,0,1310,2125,62,3497,,0,1589,2318,65,3972,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,Royal Agricultural College(#1),0,124,133,21,278,,41,53,26,55,175,,90,0,24,0,114,,131,177,183,76,567,,0,417,451,32,900,,0,76,24,0,100,,0,80,235,0,315,,0,573,710,32,1315,,131,750,893,108,1882,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,Royal College of Art,0,299,120,0,419,,0,241,155,84,480,,135,225,99,0,459,,135,765,374,84,1358,,0,1372,364,0,1736,,0,453,3733,0,4186,,0,104,124,0,228,,0,1929,4221,0,6150,,135,2694,4595,84,7508,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,Royal College of Music,0,274,80,0,354,,0,116,66,0,182,,0,85,0,0,85,,0,475,146,0,621,,0,1346,0,363,1709,,0,0,0,0,0,,0,0,0,0,0,,0,1346,0,363,1709,,0,1821,146,363,2330,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,Royal Holloway and Bedford New College,0,1138,1057,21,2216,,0,642,427,24,1093,,0,354,362,57,773,,0,2134,1846,102,4082,,16,3634,1795,27,5472,,46,262,2079,0,2387,,2,957,877,80,1916,,64,4853,4751,107,9775,,64,6987,6597,209,13857,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,Royal Northern College of Music,0,185,42,0,227,,0,0,0,0,0,,0,93,0,0,93,,0,278,42,0,320,,0,1419,522,361,2302,,0,0,115,0,115,,0,0,23,0,23,,0,1419,660,361,2440,,0,1697,702,361,2760,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,The Royal Veterinary College,0,208,240,0,448,,0,438,330,153,921,,0,542,345,0,887,,0,1188,915,153,2256,,0,1540,1190,55,2785,,0,0,0,0,0,,0,0,0,0,0,,0,1540,1190,55,2785,,0,2728,2105,208,5041,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,St George's Hospital Medical School,0,636,485,0,1121,,0,550,37,76,663,,0,838,-686,2,154,,0,2024,-164,78,1938,,0,2395,1489,177,4061,,0,49,711,0,760,,0,115,296,0,411,,0,2559,2496,177,5232,,0,4583,2332,255,7170,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,College of St Mark and St John,55,227,193,0,475,,0,180,256,0,436,,0,0,0,0,0,,55,407,449,0,911,,226,462,544,0,1232,,72,168,218,0,458,,89,252,458,0,799,,387,882,1220,0,2489,,442,1289,1669,0,3400,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,St Martin's College,0,456,520,0,976,,0,416,56,0,472,,0,136,12,0,148,,0,1008,588,0,1596,,0,2681,954,0,3635,,0,288,752,0,1040,,0,496,362,0,858,,0,3465,2068,0,5533,,0,4473,2656,0,7129,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,St Mary's College,0,313,174,61,548,,0,310,202,117,629,,43,52,2,11,108,,43,675,378,189,1285,,49,900,649,28,1626,,0,346,237,22,605,,0,271,58,4,333,,49,1517,944,54,2564,,92,2192,1322,243,3849,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,The University of Salford,9,2048,2234,762,5053,,0,877,698,0,1575,,186,275,396,17,874,,195,3200,3328,779,7502,,603,5160,2738,735,9236,,82,604,992,21,1699,,197,1077,2340,62,3676,,882,6841,6070,818,14611,,1077,10041,9398,1597,22113,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,The School of Oriental and African Studies,0,1554,954,57,2565,,0,885,443,209,1537,,176,244,76,0,496,,176,2683,1473,266,4598,,74,2732,1889,55,4750,,0,183,1590,0,1773,,0,195,427,0,622,,74,3110,3906,55,7145,,250,5793,5379,321,11743,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,The School of Pharmacy,0,259,316,17,592,,0,0,0,0,0,,0,0,0,0,0,,0,259,316,17,592,,0,610,237,0,847,,0,0,594,0,594,,0,60,109,0,169,,0,670,940,0,1610,,0,929,1256,17,2202,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,Sheffield Hallam University,381,2269,1704,177,4531,,39,2269,847,1271,4426,,1043,1051,722,0,2816,,1463,5589,3273,1448,11773,,284,7685,3087,228,11284,,0,61,2220,0,2281,,980,2272,1628,151,5031,,1264,10018,6935,379,18596,,2727,15607,10208,1827,30369,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,The University of Sheffield,370,3862,3692,50,7974,,0,2577,1810,239,4626,,652,1052,1763,23,3490,,1022,7491,7265,312,16090,,6699,2956,3972,11,13638,,555,269,5109,0,5933,,0,2105,2024,0,4129,,7254,5330,11105,11,23700,,8276,12821,18370,323,39790,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,Southampton Institute,0,1095,810,546,2451,,0,1340,784,194,2318,,18,219,322,0,559,,18,2654,1916,740,5328,,200,2675,2381,103,5359,,9,476,325,0,810,,23,1628,649,26,2326,,232,4779,3355,129,8495,,250,7433,5271,869,13823,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,The University of Southampton,71,2717,2703,16,5507,,0,2293,2775,696,5764,,174,732,292,0,1198,,245,5742,5770,712,12469,,16,7227,5686,81,13010,,22,259,7421,0,7702,,0,1951,1553,0,3504,,38,9437,14660,81,24216,,283,15179,20430,793,36685,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,Staffordshire University,226,1817,1499,326,3868,,111,1785,928,972,3796,,119,369,307,0,795,,456,3971,2734,1298,8459,,230,3157,1515,138,5040,,85,1077,1084,0,2246,,2,1681,793,4,2480,,317,5915,3392,142,9766,,773,9886,6126,1440,18225,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,The University of Sunderland,65,1441,1423,325,3254,,0,328,354,128,810,,27,510,213,51,801,,92,2279,1990,504,4865,,2,4097,2041,495,6635,,7,1433,3205,54,4699,,13,1115,883,11,2022,,22,6645,6129,560,13356,,114,8924,8119,1064,18221,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,"The Surrey Institute of Art and Design, University College",0,652,664,0,1316,,0,293,312,0,605,,0,386,380,0,766,,0,1331,1356,0,2687,,0,878,787,0,1665,,0,0,0,0,0,,0,86,242,0,328,,0,964,1029,0,1993,,0,2295,2385,0,4680,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,The University of Surrey,0,1519,1646,41,3206,,0,1073,421,117,1611,,0,1122,227,11,1360,,0,3714,2294,169,6177,,0,5520,2462,400,8382,,0,1026,3973,5,5004,,0,1260,1407,36,2703,,0,7806,7842,441,16089,,0,11520,10136,610,22266,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,The University of Sussex,0,1792,1724,46,3562,,0,1266,454,296,2016,,0,563,110,17,690,,0,3621,2288,359,6268,,0,4578,1408,14,6000,,0,677,2979,0,3656,,0,1137,1436,4,2577,,0,6392,5823,18,12233,,0,10013,8111,377,18501,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,The University of Teesside,56,1600,746,0,2402,,31,496,395,402,1324,,209,92,216,1,518,,296,2188,1357,403,4244,,136,4846,4031,208,9221,,3,42,190,0,235,,69,1008,291,24,1392,,208,5896,4512,232,10848,,504,8084,5869,635,15092,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,Thames Valley University,159,2310,1284,5,3758,,0,739,1147,546,2432,,236,429,862,0,1527,,395,3478,3293,551,7717,,10,4410,5889,1003,11312,,201,298,69,0,568,,14,366,22,0,402,,225,5074,5980,1003,12282,,620,8552,9273,1554,19999,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,Trinity And All Saints College,118,147,163,32,460,,0,201,70,102,373,,0,0,30,0,30,,118,348,263,134,863,,386,671,587,72,1716,,0,186,324,0,510,,60,236,135,0,431,,446,1093,1046,72,2657,,564,1441,1309,206,3520,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,Trinity College of Music,0,193,55,0,248,,0,0,66,0,66,,0,0,27,0,27,,0,193,148,0,341,,0,790,783,212,1785,,0,0,271,0,271,,0,40,53,0,93,,0,830,1107,212,2149,,0,1023,1255,212,2490,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,University College London,120,5353,5860,67,11400,,9,3617,2268,937,6831,,738,2206,848,7,3799,,867,11176,8976,1011,22030,,2149,17907,7314,114,27484,,21,615,4144,0,4780,,121,459,2216,0,2796,,2291,18981,13674,114,35060,,3158,30157,22650,1125,57090,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,The University of Warwick,0,2034,2214,0,4248,,0,2690,2821,647,6158,,104,804,318,0,1226,,104,5528,5353,647,11632,,414,5578,4166,138,10296,,167,899,4570,0,5636,,95,1163,1181,0,2439,,676,7640,9917,138,18371,,780,13168,15270,785,30003,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
