1,,Total UK,,364990,109261,82421,10167,566839,,41740,9629,6437,745,58551,,18578,13558,9526,743,42405,,28155,12371,8204,1071,49801,,246787,69065,78986,3940,398778,,83809,20192,24685,978,129664,,90383,22519,23452,1560,137914,,22678,9322,12238,1291,45529,,8852,4202,2684,220,15958,,197420,90856,69347,10755,368378,,71730,32204,31482,7620,143036,,68909,27574,23814,5532,125829,,34400,17543,16604,1145,69692,,70156,26406,29671,3485,129718,,2950,484,359,81,3874,,77651,34508,36824,4063,153046,,16337,8299,6618,623,31877,,22228,12589,10089,2441,47347,,42720,17695,13819,1238,75472,,87484,34905,33703,4582,160674,,81430,38490,34726,3565,158211,,2416,690,1170,138,4414,,73199,18000,19889,1129,112217,,92590,15095,18036,1986,127707,,61574,16192,19845,2554,100165,,19875,6442,6875,512,33704,,315626,83135,139768,4770,543299,,48142,13148,12364,821,74475,,320394,56503,69605,2272,448774,,50776,14902,16918,1803,84399,,105357,17565,19450,554,142926,,163846,25405,32007,1063,222321,,196710,68667,68944,7666,341987,,193598,51925,106888,2164,354575,,60889,12100,10824,390,84203,,27361,5414,5382,143,38300,,12411,2674,3579,153,18817,,30754,7331,10123,1270,49478,,115312,34540,41610,5098,196560,,29169,24448,31777,171,85565,,3599386,1085848,1190743,100502,5976479,,1
44,,,Harper Adams University College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3164,755,1924,326,6169,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3164,755,1924,326,6169,,44
45,,,University of Hertfordshire,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,697,40,108,0,845,,5397,1055,2106,0,8558,,1891,263,276,0,2430,,1298,324,233,0,1855,,0,0,0,0,0,,0,0,0,0,0,,1366,507,588,0,2461,,374,96,58,0,528,,858,145,75,0,1078,,0,0,0,0,0,,1052,390,426,0,1868,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,125,55,68,0,248,,759,394,588,0,1741,,1795,695,1037,0,3527,,0,0,0,0,0,,0,0,0,0,0,,922,181,380,0,1483,,673,162,767,0,1602,,0,0,0,0,0,,2366,604,3048,0,6018,,0,0,0,0,0,,1640,385,237,0,2262,,612,230,1133,0,1975,,652,121,46,0,819,,661,116,50,0,827,,1310,466,1412,0,3188,,1771,352,873,0,2996,,216,51,28,0,295,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2817,527,832,0,4176,,46,14,4,0,64,,29298,7173,14373,0,50844,,45
46,,,Homerton College(#4),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2575,807,1765,220,5367,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2575,807,1765,220,5367,,46
47,,,The University of Huddersfield,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3344,628,880,188,5040,,865,175,449,53,1542,,1453,271,379,81,2184,,0,0,0,0,0,,0,0,0,0,0,,879,251,173,60,1363,,569,209,81,45,904,,0,0,0,0,0,,304,109,45,24,482,,380,136,58,30,604,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1049,330,332,88,1799,,965,305,390,87,1747,,0,0,0,0,0,,404,114,233,41,792,,431,96,94,31,652,,909,222,270,69,1470,,288,102,41,23,454,,2687,390,541,171,3789,,257,95,36,20,408,,1373,185,269,83,1910,,424,68,71,25,588,,438,72,72,26,608,,460,77,89,28,654,,2006,463,770,162,3401,,1837,579,4560,179,7155,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1511,394,367,118,2390,,0,0,0,0,0,,22833,5271,10200,1632,39936,,47
48,,,The University of Hull,3211,470,426,15,4122,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,580,2802,724,0,4106,,362,224,172,0,758,,827,222,186,0,1235,,0,0,0,0,0,,0,0,0,0,0,,938,638,477,34,2087,,1428,691,986,126,3231,,359,152,137,1,649,,0,0,0,0,0,,219,39,65,0,323,,0,0,0,0,0,,1143,661,379,13,2196,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1032,122,391,0,1545,,0,0,0,0,0,,0,0,0,0,0,,1904,812,1505,0,4221,,1135,370,387,9,1901,,3285,595,424,3,4307,,0,0,0,0,0,,978,619,203,0,1800,,1700,293,175,0,2168,,1379,507,371,10,2267,,1708,545,1465,3,3721,,715,312,219,0,1246,,424,146,87,0,657,,0,0,0,0,0,,179,38,20,11,248,,1141,619,381,4,2145,,453,569,786,2,1810,,25100,11446,9966,231,46743,,48
49,,,"Imperial College of Science, Technology & Medicine",33423,9771,6339,1013,50546,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6710,4991,1494,555,13750,,1979,1046,672,233,3930,,4132,1994,1102,316,7544,,2603,1588,1459,85,5735,,2800,1179,990,56,5025,,0,0,0,0,0,,0,0,0,0,0,,2053,1259,1426,0,4738,,1918,1164,854,192,4128,,2433,1046,661,87,4227,,4507,2752,2282,204,9745,,3759,2365,1557,66,7747,,0,0,0,0,0,,0,0,0,0,0,,2803,476,434,0,3713,,0,0,0,0,0,,0,0,0,0,0,,2741,1002,1552,0,5295,,0,0,0,0,0,,0,0,0,0,0,,150,54,50,0,254,,0,0,0,0,0,,353,46,5,0,404,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,37,215,276,0,528,,72401,30948,21153,2807,127309,,49
50,,,Institute of Advanced Nursing Education,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2498,163,1623,48,4332,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,410,102,477,6,995,,2908,265,2100,54,5327,,50
51,,,Institute of Education,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,8827,1282,7391,0,17500,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,8827,1282,7391,0,17500,,51
52,,,The University of Keele,1375,90,45,0,1510,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2137,490,803,0,3430,,817,111,117,0,1045,,716,191,122,0,1029,,99,109,187,0,395,,0,0,0,0,0,,1397,467,953,0,2817,,543,216,157,0,916,,809,98,49,0,956,,0,0,0,0,0,,890,292,298,0,1480,,0,0,0,0,0,,234,17,81,0,332,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,855,76,177,0,1108,,225,84,64,0,373,,0,0,0,0,0,,1883,309,1157,0,3349,,0,0,0,0,0,,3129,290,319,0,3738,,0,0,0,0,0,,463,60,15,0,538,,1854,153,158,0,2165,,386,107,94,0,587,,770,290,984,0,2044,,344,91,18,0,453,,150,18,14,0,182,,0,0,0,0,0,,0,0,0,0,0,,417,156,119,0,692,,100,90,405,0,595,,19593,3805,6336,0,29734,,52
53,,,The University of Kent at Canterbury,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,719,253,311,13,1296,,895,175,244,48,1362,,0,0,0,0,0,,0,0,0,0,0,,1103,481,342,204,2130,,550,190,159,54,953,,693,239,198,68,1198,,0,0,0,0,0,,370,37,195,3,605,,0,0,0,0,0,,0,0,166,0,166,,0,0,0,0,0,,0,0,0,0,0,,0,0,65,0,65,,1223,462,904,340,2929,,0,0,217,0,217,,0,0,0,0,0,,0,0,276,0,276,,1094,79,236,8,1417,,64,22,677,4,767,,0,0,0,0,0,,1633,301,1129,10,3073,,90,9,221,1,321,,4660,546,1082,29,6317,,0,0,0,0,0,,1104,98,90,1,1293,,2314,313,492,5,3124,,738,109,472,3,1322,,120,12,10,0,142,,509,60,84,1,654,,121,15,20,0,156,,205,24,56,1,286,,26,3,2,0,31,,1782,639,602,131,3154,,70,6,71,0,147,,20083,4073,8321,924,33401,,53
54,,,Kent Institute of Art & Design,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,315,65,59,13,452,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3619,1372,924,206,6121,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3934,1437,983,219,6573,,54
55,,,"King Alfred's College, Winchester",0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,169,29,405,0,603,,141,20,9,1,171,,205,34,13,2,254,,0,0,0,0,0,,0,0,0,0,0,,4,1,1,1,7,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,338,29,25,5,397,,4,1,6,1,12,,0,0,0,0,0,,324,25,20,7,376,,0,0,0,0,0,,1379,78,98,16,1571,,997,159,153,54,1363,,1270,230,424,15,1939,,0,0,0,0,0,,0,0,0,0,0,,174,44,40,2,260,,177,42,16,10,245,,0,0,0,0,0,,0,0,0,0,0,,5182,692,1210,114,7198,,55
56,,,King's College London,37230,8710,1801,444,48185,,8737,1289,627,74,10727,,0,0,0,0,0,,3334,1277,682,62,5355,,6845,1448,1755,48,10096,,216,71,43,1,331,,0,0,0,0,0,,1317,520,257,145,2239,,1466,556,226,34,2282,,3951,1495,974,48,6468,,1114,452,552,201,2319,,842,338,114,6,1300,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1061,452,379,80,1972,,454,190,8,34,686,,0,0,0,0,0,,0,0,0,0,0,,1370,162,105,1,1638,,42,66,10,0,118,,0,0,0,0,0,,1180,156,154,0,1490,,1265,386,186,13,1850,,3989,680,1071,2,5742,,0,0,0,0,0,,2330,176,468,0,2974,,2547,255,192,0,2994,,734,75,72,3,884,,2120,513,575,28,3236,,1334,151,110,0,1595,,1262,206,251,12,1731,,122,8,24,0,154,,0,0,0,0,0,,1227,247,358,39,1871,,0,0,0,0,0,,86089,19879,10994,1275,118237,,56
57,,,Kingston University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,17,3,1,1,22,,3070,678,459,121,4328,,504,90,85,16,695,,358,84,30,14,486,,0,0,0,0,0,,0,0,0,0,0,,1546,773,566,179,3064,,201,111,111,25,448,,8,3,3,1,15,,0,0,0,0,0,,751,168,310,43,1272,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,399,187,127,44,757,,53,27,82,11,173,,1445,685,1099,161,3390,,0,0,0,0,0,,1118,286,252,44,1700,,236,140,115,32,523,,791,266,242,53,1352,,0,0,0,0,0,,3758,1201,1467,180,6606,,383,107,61,25,576,,2430,669,406,102,3607,,0,0,0,0,0,,885,167,79,28,1159,,292,74,24,12,402,,2909,1104,1134,117,5264,,1617,451,564,25,2657,,385,66,34,10,495,,0,0,0,0,0,,0,0,0,0,0,,402,133,158,30,723,,2741,1461,1225,332,5759,,0,0,0,0,0,,26299,8934,8634,1606,45473,,57
58,,,The University of Lancaster,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1030,189,226,7,1452,,0,0,0,0,0,,0,0,0,0,0,,1706,677,431,118,2932,,0,0,0,0,0,,981,361,218,338,1898,,0,0,0,0,0,,824,506,321,134,1785,,0,0,0,0,0,,950,488,382,66,1886,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1023,150,118,57,1348,,0,0,0,0,0,,0,0,0,0,0,,4992,1323,2839,15,9169,,690,208,203,16,1117,,4553,1007,1125,5,6690,,0,0,0,0,0,,1742,170,186,0,2098,,1182,317,115,16,1630,,776,96,106,11,989,,810,170,509,2,1491,,543,191,55,1,790,,136,47,14,0,197,,0,0,0,0,0,,0,0,0,0,0,,1075,284,381,58,1798,,535,657,530,3,1725,,23548,6841,7759,847,38995,,58
59,,,Leeds Metropolitan University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1536,646,443,9,2634,,1174,427,339,7,1947,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,820,444,304,6,1574,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1326,706,535,19,2586,,0,0,0,0,0,,0,0,0,0,0,,767,344,284,6,1401,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1572,900,453,9,2934,,0,0,0,0,0,,1091,756,563,12,2422,,2050,894,758,17,3719,,3770,1157,2151,2,7080,,0,0,0,0,0,,2931,1093,818,5,4847,,513,215,138,0,866,,452,160,155,0,767,,1423,720,1008,10,3161,,1591,1241,658,11,3501,,2336,1308,699,13,4356,,386,136,132,0,654,,144,51,69,0,264,,0,0,0,0,0,,1627,942,838,15,3422,,3177,1611,1283,46,6117,,0,0,0,0,0,,28686,13751,11628,187,54252,,59
60,,,The University of Leeds,11177,5090,5066,108,21441,,2510,1475,1296,0,5281,,0,0,0,0,0,,1423,844,921,0,3188,,874,5452,2074,0,8400,,1278,1913,1050,0,4241,,1055,536,357,3,1951,,0,0,0,0,0,,369,222,284,0,875,,4652,2998,2105,99,9854,,2308,2153,1936,195,6592,,1508,875,1526,65,3974,,0,0,0,0,0,,2010,1425,1216,33,4684,,0,0,0,0,0,,0,0,0,0,0,,1017,722,670,20,2429,,1200,1042,805,46,3093,,1719,1878,879,50,4526,,1163,918,524,68,2673,,1017,1365,1086,30,3498,,0,0,0,0,0,,0,0,0,0,0,,2298,489,524,0,3311,,0,0,0,0,0,,0,0,0,0,0,,3345,1839,1741,20,6945,,1450,1067,820,14,3351,,3480,910,489,0,4879,,425,417,427,0,1269,,2139,1051,689,0,3879,,2975,673,407,0,4055,,2990,2245,1185,7,6427,,2188,1516,2061,0,5765,,1520,971,550,9,3050,,1275,516,196,0,1987,,0,0,0,0,0,,176,64,113,0,353,,1309,1386,664,184,3543,,590,1228,579,0,2397,,61440,43280,32240,951,137911,,60
61,,,The University of Leicester,12278,2901,2114,121,17414,,0,0,0,0,0,,0,0,0,0,0,,503,245,253,0,1001,,0,0,0,0,0,,207,106,79,0,392,,1136,361,433,0,1930,,0,0,0,0,0,,628,235,139,0,1002,,2671,1569,627,10,4877,,955,581,305,63,1904,,1671,640,213,0,2524,,0,0,0,0,0,,938,517,381,0,1836,,0,0,0,0,0,,1340,625,601,47,2613,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,658,130,94,3,885,,0,0,0,0,0,,0,0,0,0,0,,995,797,3678,0,5470,,885,227,258,0,1370,,5155,830,1671,0,7656,,468,104,145,0,717,,728,307,193,0,1228,,1416,261,335,0,2012,,0,0,0,0,0,,1691,799,1350,0,3840,,502,147,61,0,710,,34,30,22,0,86,,745,208,217,0,1170,,0,0,0,0,0,,615,121,180,2,918,,270,532,631,0,1433,,36489,12273,13980,246,62988,,61
62,,,The University of Lincoln,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1088,115,120,0,1323,,746,133,101,0,980,,0,0,0,0,0,,0,0,0,0,0,,0,0,348,0,348,,0,0,0,0,0,,0,0,0,0,0,,2208,871,1094,0,4173,,197,76,297,0,570,,0,0,0,0,0,,502,190,189,0,881,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,536,85,30,0,651,,0,0,0,0,0,,38,13,35,0,86,,0,0,0,0,0,,4237,267,457,0,4961,,0,0,0,0,0,,1740,143,264,0,2147,,2212,571,260,0,3043,,0,0,0,0,0,,408,54,307,0,769,,2007,704,651,0,3362,,0,0,0,0,0,,419,45,28,0,492,,0,0,0,0,0,,0,0,0,0,0,,0,0,33,0,33,,649,200,708,0,1557,,0,0,0,0,0,,16987,3467,4922,0,25376,,62
63,,,Liverpool Hope,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,244,25,11,0,280,,498,42,15,0,555,,0,0,0,0,0,,0,0,0,0,0,,183,45,16,0,244,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,109,29,19,0,157,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,473,61,78,0,612,,0,0,0,0,0,,420,44,76,0,540,,158,29,26,0,213,,309,13,13,0,335,,0,0,0,0,0,,0,0,0,0,0,,1089,113,44,0,1246,,784,156,66,0,1006,,2366,283,1112,0,3761,,177,18,4,0,199,,0,0,0,0,0,,0,0,0,0,0,,302,32,33,0,367,,0,0,0,0,0,,202,51,688,0,941,,7314,941,2201,0,10456,,63
64,,,Liverpool John Moores University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2442,685,794,44,3965,,1755,493,570,32,2850,,743,209,242,13,1207,,843,236,274,15,1368,,0,0,0,0,0,,2725,765,860,71,4421,,380,107,124,7,618,,542,161,249,14,966,,0,0,0,0,0,,311,87,101,6,505,,0,0,0,0,0,,31,9,10,1,51,,0,0,0,0,0,,0,0,0,0,0,,577,162,187,10,936,,974,274,317,18,1583,,1909,536,621,34,3100,,0,0,0,0,0,,1565,439,509,28,2541,,608,171,198,11,988,,609,171,198,11,989,,380,107,123,7,617,,2398,673,780,43,3894,,415,116,135,7,673,,2126,597,691,38,3452,,637,179,207,12,1035,,3,1,1,0,5,,709,199,230,13,1151,,1733,487,563,31,2814,,1633,458,531,29,2651,,697,196,226,13,1132,,244,68,79,4,395,,0,0,0,0,0,,972,273,148,67,1460,,1337,375,435,24,2171,,0,0,0,0,0,,29298,8234,9403,603,47538,,64
65,,,The University of Liverpool,10094,2793,3123,20,16030,,2146,480,332,49,3007,,2046,1540,645,8,4239,,1550,790,388,73,2801,,1650,451,441,30,2572,,1117,156,210,0,1483,,1226,467,399,19,2111,,0,0,0,0,0,,881,421,60,30,1392,,3030,1920,1971,134,7055,,1290,947,1338,39,3614,,1037,569,640,118,2364,,0,0,0,0,0,,1002,507,389,171,2069,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,919,532,382,216,2049,,728,278,233,0,1239,,2037,833,848,102,3820,,1265,889,656,130,2940,,0,0,0,0,0,,1138,295,365,0,1798,,1649,189,199,0,2037,,0,0,0,0,0,,0,0,0,0,0,,408,112,202,0,722,,935,268,148,0,1351,,3229,524,484,0,4237,,0,0,0,0,0,,1089,224,189,0,1502,,2230,303,265,0,2798,,500,64,83,0,647,,313,222,267,0,802,,543,254,65,0,862,,722,128,79,0,929,,670,94,87,0,851,,0,0,0,0,0,,0,0,0,0,0,,61,370,361,0,792,,45505,16620,14849,1139,78113,,65
66,,,London Business School,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,12236,0,1944,0,14180,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,12236,0,1944,0,14180,,66
67,,,University of London (Institutes and activities)(#3),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,656,1,246,0,903,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,982,693,884,0,2559,,0,0,0,0,0,,70,55,123,0,248,,2671,1091,2110,0,5872,,0,0,0,0,0,,0,0,0,0,0,,575,80,88,0,743,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1149,23,383,0,1555,,6103,1943,3834,0,11880,,67
68,,,London Guildhall University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1047,267,78,0,1392,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1402,425,129,0,1956,,0,0,0,0,0,,0,0,0,0,0,,383,126,120,0,629,,0,0,0,0,0,,0,0,0,0,0,,370,24,41,0,435,,0,0,0,0,0,,0,0,0,0,0,,3987,335,607,0,4929,,0,0,0,0,0,,4586,226,299,0,5111,,615,167,155,0,937,,532,16,21,0,569,,0,0,0,0,0,,1851,512,246,0,2609,,0,0,0,0,0,,613,49,49,0,711,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2086,135,333,0,2554,,106,95,19,0,220,,17578,2377,2097,0,22052,,68
69,,,The London Institute,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,36,32,13,3,84,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,72,64,26,7,169,,171,142,65,17,395,,20,10,3,0,33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2012,1201,373,97,3683,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,140,64,31,6,241,,0,0,0,0,0,,2222,1251,509,127,4109,,0,0,0,0,0,,0,0,0,0,0,,2210,1287,721,189,4407,,0,0,0,0,0,,99,78,38,9,224,,15745,12502,7588,1718,37553,,0,0,0,0,0,,0,0,0,0,0,,595,84,211,53,943,,0,0,0,0,0,,0,0,0,0,0,,19,9,2,1,31,,0,0,0,0,0,,23341,16724,9580,2227,51872,,69
70,,,London South Bank University(#2),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6947,1093,2500,60,10600,,2454,581,887,22,3944,,429,37,64,2,532,,0,0,0,0,0,,275,46,41,1,363,,1112,179,138,3,1432,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,53,10,7,0,70,,0,0,0,0,0,,649,164,105,3,921,,206,34,26,1,267,,0,0,0,0,0,,430,92,50,1,573,,689,174,111,3,977,,713,180,115,3,1011,,0,0,0,0,0,,2690,577,316,8,3591,,35,7,4,0,46,,2178,502,201,5,2886,,848,290,259,6,1403,,5177,698,649,16,6540,,19,10,2,0,31,,1936,205,241,6,2388,,531,57,69,2,659,,43,7,9,0,59,,292,24,38,1,355,,450,64,57,1,572,,1235,112,191,5,1543,,346,44,47,1,438,,0,0,0,0,0,,0,0,0,0,0,,85,14,11,0,110,,2063,495,210,5,2773,,733,425,348,9,1515,,32618,6121,6696,164,45599,,70
